,Unnamed: 0.1,Unnamed: 0,seq,secs,nsecs,p_x,p_y,p_z,o_x,o_y,o_z,x_calibrated,y_calibrated
31,267531,267531,0,1686578249,316755056,20.54729652404785,-21.934436798095703,0.479766309261322,-0.0531060259844643,0.0526973439287467,-0.4665593803663004,83.91519045588055,-45.67757152230242
32,267532,267532,0,1686578250,527163029,21.08452415466309,-22.97239112854004,0.4737293124198913,-0.0402920630819546,0.0571084319444662,-0.561350913760292,85.08151771221779,-45.60375567123701
33,267533,267533,0,1686578251,132323027,21.248703002929688,-23.50812721252441,0.4708163440227508,-0.0611324757463246,0.047528025403344,-0.646465035671516,85.63791592477041,-45.66911241325502
34,267534,267534,0,1686578251,535672903,21.37553024291992,-23.842878341674805,0.4686489999294281,-0.0242171537987785,0.0442002410585066,-0.7366369614068864,85.9953467277888,-45.68776580620065
35,267535,267535,0,1686578252,342611074,21.36015892028809,-24.42360496520996,0.4662470817565918,-0.0231277891580365,0.0370241046955924,-0.8188900431451778,86.52053569108955,-45.935465631503135
36,267536,267536,0,1686578252,746022940,21.28635025024414,-24.73057174682617,0.4653193652629852,0.0019320326520647,0.0396791640052164,-0.879892502634087,86.77166944132199,-46.126484424094336
37,267537,267537,0,1686578253,552884102,20.83891487121582,-25.297822952270508,0.4653914868831634,-0.0263267977975435,0.01287723401626,-0.9309726076341064,87.11036923142449,-46.76401916732106
38,267538,267538,0,1686578254,561561108,20.173751831054688,-26.133594512939453,0.4661759734153747,-0.0207853301768589,0.0065385567119563,-0.936044035791982,87.60701824411802,-47.708789609975646
39,267539,267539,0,1686578255,570247889,19.31689071655273,-26.88036346435547,0.4690136313438415,-0.0080405428635271,-0.0355136194011996,-0.934303883802837,87.94496229649994,-48.79314319267166
40,267540,267540,0,1686578256,578690052,18.403221130371094,-27.58148956298828,0.4729232788085937,-0.0070009470113337,-0.0305748735935514,-0.966486798851212,88.21824866506908,-49.91112450812523
41,267541,267541,0,1686578257,587296009,17.5930118560791,-28.31712532043457,0.4759649336338043,-0.0252846922948361,-0.0124595742080208,-0.9581731109183256,88.56481444061227,-50.948337734343156
42,267542,267542,0,1686578258,595915079,16.675817489624023,-29.11637115478516,0.4796724617481231,-0.0070472595713368,0.0049023297692782,-0.9484435618048502,88.92646501793546,-52.10902685182451
43,267543,267543,0,1686578259,604573965,15.80001449584961,-29.82306861877441,0.4835923016071319,-0.0215635127130259,-0.0111191313938323,-0.9637549373935576,89.22011538483875,-53.19461852318142
44,267544,267544,0,1686578260,411386967,15.099316596984863,-30.245479583740234,0.4878931939601898,-0.0364931201382797,-0.0282772521415194,-0.984976256220841,89.32421755791682,-54.00565376477539
45,267545,267545,0,1686578261,420011044,14.06009292602539,-30.63685607910156,0.4949902296066284,-0.0226064835432111,-0.0436721415922528,-0.993931354395214,89.26347528014455,-55.113919932513376
46,267546,267546,0,1686578262,25177956,13.487200736999512,-30.82244873046875,0.4998932778835296,0.0205761017083397,0.0267615507215203,0.999185825988617,89.20240024916754,-55.71277233109196
47,267547,267547,0,1686578262,832042933,12.710339546203612,-30.83397483825684,0.5072910189628601,0.0129095974853585,0.0230619376066853,0.991865527493909,88.89983767604514,-56.428210832858895
48,267548,267548,0,1686578263,235502005,12.428811073303224,-30.61604690551757,0.5118637084960938,-0.0012559928423569,0.0082733205648726,0.9552050310319484,88.58696739046474,-56.59815967581354
49,267549,267549,0,1686578263,840651989,12.009404182434082,-30.337936401367188,0.5183534622192383,-0.0142205235168392,0.0249268250902749,0.9077245657723604,88.16346036673974,-56.87006306813576
